,length_fast,length_slow,devfactor,return,drawdown,sharpe,total_open,total_closed,total_won,total_lost,strike_rate,win_streak,lose_streak,pnl_net,Sell_stop_loss
0,11,25,0.02,0.09626770856221292,0.02764239387687219,,1,43,18,25,41.86046511627907,3,5,16282.08,0.001
0,11,25,0.02,0.09689813409134339,0.027642385587618046,,1,43,18,25,41.86046511627907,3,5,16312.07,0.001
0,11,30,0.02,0.4551416905483788,0.02649622337903983,,1,119,77,42,64.70588235294117,8,5,33236.6,0.001
0,11,30,0.02,0.4488161628493469,0.02649630282159239,,1,117,75,42,64.1025641025641,8,5,32936.68,0.001
0,11,30,0.02,0.46969664391088406,0.02649604060270546,,1,116,74,42,63.793103448275865,8,5,33926.66,0.001
0,11,30,0.02,-0.11790733557269302,0.027931008053278736,,1,35,21,14,60.0,6,5,6082.21,0.001
0,11,30,0.02,-0.11790733557269302,0.027931008053278736,,1,35,21,14,60.0,6,5,6082.21,0.001
0,11,30,0.02,-0.11790733557269302,0.027931008053278736,,1,35,21,14,60.0,6,5,6082.21,0.001
0,11,30,0.02,-0.06941369633794331,0.027930362551544796,,1,36,22,14,61.111111111111114,6,5,8393.49,0.001
0,11,30,0.02,-0.061542838732246086,0.02793025781304242,,1,36,22,14,61.111111111111114,6,5,8768.53,0.001
0,11,30,0.02,-0.14273180190459667,0.02825964501430607,,1,33,17,16,51.515151515151516,5,5,4898.62,0.001
0,11,30,0.02,-0.12637217831216524,0.02825942459698623,,1,33,17,16,51.515151515151516,5,5,5678.65,0.001
0,11,30,0.02,-0.16344885818099977,0.02885439653658645,,1,32,15,17,46.875,5,5,3910.66,0.001
0,11,30,0.02,-0.11888254858107367,0.02885378341353755,,1,41,19,22,46.34146341463415,5,5,6035.72,0.001
0,11,30,0.02,-0.09217581456337662,0.028258963982922228,,1,39,18,21,46.15384615384615,4,5,7308.75,0.001
0,11,30,0.02,-0.10601908133174093,0.028259150427390245,,1,38,17,21,44.73684210526316,4,5,6648.92,0.001
0,11,30,0.02,-0.10601908133174093,0.028259150427390245,,1,38,17,21,44.73684210526316,4,5,6648.92,0.001
0,11,30,0.02,-0.10601908133174093,0.028259150427390245,,1,38,17,21,44.73684210526316,4,5,6648.92,0.001
0,11,30,0.02,0.3393932044391642,0.028253165040813395,,1,68,38,30,55.88235294117647,7,5,27835.52,0.001
0,11,30,0.02,0.3460293305868541,0.028253076076077667,,1,68,37,31,54.41176470588235,7,5,28150.5,0.001
0,11,30,0.02,0.34128888867695906,0.028253139626404914,,1,67,36,31,53.73134328358209,7,5,27925.5,0.001
0,11,30,0.02,0.296047827344353,0.02825374628601239,,1,65,35,30,53.84615384615385,7,5,25777.68,0.001
0,11,30,0.02,0.2830969471440408,0.028253920003504237,,1,63,33,30,52.38095238095239,6,5,25162.67,0.001
0,11,30,0.02,0.30394272334114997,0.028253640398829168,,1,62,33,29,53.2258064516129,6,5,26152.56,0.001
0,11,30,0.02,1.1636307714832241,0.026487358443156393,,1,126,68,58,53.96825396825397,6,5,66716.28,0.001
0,11,30,0.02,0.5447672976098575,0.02649509833032333,,1,75,42,33,56.00000000000001,6,5,37484.26,0.001
0,11,30,0.02,1.100273096565556,0.026488148550858612,,1,125,67,58,53.6,6,5,63731.42,0.001
0,11,30,0.02,0.3301610342248203,0.027639322239899844,,1,60,32,28,53.333333333333336,6,5,27397.29,0.001
0,11,30,0.02,0.33458103115584337,0.027639264265913798,,1,60,32,28,53.333333333333336,6,5,27607.1,0.001
0,11,30,0.02,0.3298411261670594,0.027639326436012312,,1,58,31,27,53.44827586206896,7,5,27382.1,0.001
0,11,30,0.02,0.41001723001484125,0.027638275234719928,,1,61,32,29,52.459016393442624,6,5,31186.61,0.001
0,11,30,0.02,0.4011630307676448,0.02763839128029488,,1,60,31,29,51.66666666666667,6,5,30766.6,0.001
0,11,35,0.02,0.4108088773770187,0.026496780266971356,,1,120,73,47,60.83333333333333,9,5,31134.18,0.001
0,11,35,0.02,0.40195617757660995,0.0266451619108531,,1,118,71,47,60.16949152542372,9,5,30714.25,0.001
0,11,35,0.02,0.396264473244066,0.02664523383273939,,1,118,71,47,60.16949152542372,9,5,30444.24,0.001
0,11,35,0.02,-0.107600458976736,0.027930870830356894,,1,36,21,15,58.333333333333336,6,3,6573.54,0.001
0,11,35,0.02,-0.107600458976736,0.027930870830356894,,1,36,21,15,58.333333333333336,6,3,6573.54,0.001
0,11,35,0.02,-0.107600458976736,0.027930870830356894,,1,36,21,15,58.333333333333336,6,3,6573.54,0.001
0,11,35,0.02,-0.07077766562483988,0.027930380702936013,,1,35,21,14,60.0,6,3,8328.5,0.001
0,11,35,0.02,-0.13749202464833646,0.0286210841337694,,1,34,19,15,55.88235294117647,6,3,5148.47,0.001
0,11,35,0.02,-0.14220785566553248,0.028650994459658487,,1,32,17,15,53.125,5,3,4923.61,0.001
0,11,35,0.02,-0.12584815032257737,0.028650770990853162,,1,32,17,15,53.125,5,3,5703.64,0.001
0,11,35,0.02,-0.16292501546756613,0.02865127750506543,,1,31,15,16,48.38709677419355,5,3,3935.64,0.001
0,11,35,0.02,-0.11835848316567865,0.028650668696979714,,1,40,19,21,47.5,5,3,6060.7,0.001
0,11,35,0.02,-0.09165161569423495,0.02865030399998927,,1,38,18,20,47.368421052631575,4,3,7333.73,0.001
0,11,35,0.02,-0.10549495163706031,0.028650493025618305,,1,37,17,20,45.94594594594595,4,3,6673.91,0.001
0,11,35,0.02,-0.09762756892760238,0.02865038559605306,,1,37,17,20,45.94594594594595,4,3,7048.91,0.001
0,11,35,0.02,-0.09762756892760238,0.02865038559605306,,1,37,17,20,45.94594594594595,4,3,7048.91,0.001
0,11,35,0.02,0.26855340394373167,0.028645395155770057,,1,65,34,31,52.307692307692314,4,3,24471.93,0.001
0,11,35,0.02,0.26855340394373167,0.028645395155770057,,1,65,34,31,52.307692307692314,4,3,24471.93,0.001
0,11,35,0.02,0.2638164478508967,0.028645459590667492,,1,64,33,31,51.5625,4,3,24246.93,0.001
0,11,35,0.02,0.2638164478508967,0.028645459590667492,,1,64,33,31,51.5625,4,3,24246.93,0.001
0,11,35,0.02,0.31719925181449904,0.028644733630453258,,1,61,31,30,50.81967213114754,4,3,26781.96,0.001
0,11,35,0.02,0.3380517791824608,0.02864445016393115,,1,60,31,29,51.66666666666667,4,3,27771.85,0.001
0,11,35,0.02,0.9981713274611146,0.03345278490209859,,1,123,63,60,51.21951219512195,5,4,58917.52,0.001
0,11,35,0.02,0.33444158585166955,0.03346328780160453,,1,72,36,36,50.0,4,4,27510.5,0.001
0,11,35,0.02,0.8743139554082241,0.03394422411605497,,1,122,61,61,50.0,5,5,53071.66,0.001
0,11,35,0.02,0.355113370618096,0.027638994992758095,,1,58,30,28,51.724137931034484,4,3,28581.63,0.001
0,11,35,0.02,0.365860915763311,0.027638854066151665,,1,58,30,28,51.724137931034484,4,3,29091.67,0.001
0,11,35,0.02,0.3611196034565102,0.027638916234404835,,1,56,29,27,51.78571428571429,6,3,28866.67,0.001
0,11,35,0.02,0.33330856398029957,0.028539785736442107,,1,56,28,28,50.0,6,4,27546.7,0.001
0,11,35,0.02,0.32446080696262386,0.028509930162658553,,1,55,27,28,49.09090909090909,5,4,27126.69,0.001
0,14,20,0.02,0.35617402212573646,0.03056787325484897,,1,114,76,38,66.66666666666666,10,5,28541.99,0.001
0,14,20,0.02,0.32552079110534865,0.030568317865120334,,1,113,74,39,65.48672566371681,9,5,27087.04,0.001
0,14,20,0.02,0.30978017155554693,0.030568546230489414,,1,111,71,40,63.96396396396396,9,5,26339.74,0.001
0,14,20,0.02,0.19000264186788834,0.03057028519708484,,1,96,58,38,60.416666666666664,11,5,20649.59,0.001
0,14,20,0.02,0.10929288037345303,0.030571458194592453,,1,94,55,39,58.51063829787234,8,5,16811.74,0.001
0,14,20,0.02,0.10929288037345303,0.030571458194592453,,1,94,55,39,58.51063829787234,8,5,16811.74,0.001
0,14,20,0.02,0.3297633067546638,0.03070315792084302,,1,108,66,42,61.111111111111114,8,5,27288.43,0.001
0,14,20,0.02,1.3301598071907224,0.014900867945825036,,1,124,87,37,70.16129032258065,11,4,62583.19,0.001
0,14,20,0.02,0.371530380191082,0.030702549499212726,,1,89,55,34,61.79775280898876,7,5,29270.72,0.001
0,14,20,0.02,0.38797023327803953,0.03070231009234959,,1,89,55,34,61.79775280898876,7,5,30050.75,0.001
0,14,20,0.02,0.3703078255634732,0.030702567304417214,,1,89,54,35,60.67415730337079,8,5,29212.71,0.001
0,14,20,0.02,0.5252120216776927,0.02649534371337218,,1,95,56,39,58.94736842105262,7,5,36557.78,0.001
0,14,20,0.02,0.535935012824885,0.02649520915319761,,1,92,54,38,58.69565217391305,7,5,37065.83,0.001
0,14,20,0.02,0.40646125691825663,0.031003854661166515,,1,90,52,38,57.77777777777777,7,5,30927.96,0.001
0,14,20,0.02,0.40646125691825663,0.031003854661166515,,1,90,52,38,57.77777777777777,7,5,30927.96,0.001
0,14,20,0.02,0.28783884956886435,0.03100559968101141,,1,78,43,35,55.12820512820513,5,5,25297.88,0.001
0,14,20,0.02,0.580566582110764,0.026494649244108735,,1,88,48,40,54.54545454545454,5,5,39179.91,0.001
0,14,20,0.02,0.5853178325232594,0.026494589654357616,,1,87,47,40,54.02298850574713,5,5,39404.91,0.001
0,14,20,0.02,0.46118024285550896,0.0304484376783574,,1,84,44,40,52.38095238095239,5,5,33522.9,0.001
0,14,20,0.02,0.46118024285550896,0.0304484376783574,,1,84,44,40,52.38095238095239,5,5,33522.9,0.001
0,14,20,0.02,0.3833783701345349,0.030449560850047856,,1,82,41,41,50.0,5,5,29832.89,0.001
0,14,20,0.02,1.2915130115583464,0.019777861970618996,,1,108,61,47,56.481481481481474,5,4,60765.55,0.001
0,14,20,0.02,0.843182736131446,0.031069536914379064,,1,94,51,43,54.25531914893617,5,5,51601.25,0.001
0,14,20,0.02,0.8298475112106957,0.031069732541508847,,1,94,50,44,53.191489361702125,5,5,50971.25,0.001
0,14,20,0.02,0.7765899025920961,0.0331055595666215,,1,94,48,46,51.06382978723404,5,8,48454.43,0.001
0,14,20,0.02,0.7578840543469001,0.03310585215864628,,1,93,47,46,50.53763440860215,5,8,47570.13,0.001
0,14,20,0.02,0.7721578707800486,0.033105628886169636,,1,93,47,46,50.53763440860215,5,8,48244.92,0.001
0,14,20,0.02,0.7540718041006116,0.03310591179585595,,1,92,46,46,50.0,5,8,47389.89,0.001
0,14,20,0.02,0.8127217918105109,0.03323985846767809,,1,86,44,42,51.162790697674424,5,8,50162.07,0.001
0,14,20,0.02,0.09723247533728742,0.03262433718389324,,1,56,24,32,42.857142857142854,3,7,16238.0,0.001
0,14,25,0.02,0.5827242714720399,0.026494622182199244,,1,114,78,36,68.42105263157895,10,5,39282.09,0.001
0,14,25,0.02,0.554538571574154,0.026494975737387638,,1,113,76,37,67.2566371681416,9,5,37947.14,0.001
0,14,25,0.02,0.6052168953117901,0.026494340114152536,,1,112,76,36,67.85714285714286,9,5,40347.14,0.001
0,14,25,0.02,-0.05503716691149838,0.027930171247763848,,1,38,24,14,63.1578947368421,6,5,9078.5,0.001
0,14,25,0.02,-0.05503716691149838,0.027930171247763848,,1,38,24,14,63.1578947368421,6,5,9078.5,0.001
0,14,25,0.02,-0.05503716691149838,0.027930171247763848,,1,38,24,14,63.1578947368421,6,5,9078.5,0.001
0,14,25,0.02,-0.11788091203316167,0.027931007701464027,,1,37,22,15,59.45945945945946,6,5,6083.47,0.001
0,14,25,0.02,-0.11001369011512596,0.027930902958123,,1,37,22,15,59.45945945945946,6,5,6458.51,0.001
0,14,25,0.02,0.45971313244688633,0.026496165969382365,,1,90,57,33,63.33333333333333,8,5,33453.34,0.001
0,14,25,0.02,0.34450317817389314,0.02649761364885301,,1,78,48,30,61.53846153846154,6,5,27988.08,0.001
0,14,25,0.02,0.3116827220318899,0.026498026375490685,,1,77,46,31,59.74025974025974,6,5,26430.07,0.001
0,14,25,0.02,0.49319262395604646,0.026495745606413296,,1,96,57,39,59.375,7,5,35040.41,0.001
0,14,25,0.02,0.5058109850003547,0.026495587210421757,,1,93,55,38,59.13978494623656,7,5,35638.44,0.001
0,14,25,0.02,0.44390325708967654,0.026496364526586196,,1,90,51,39,56.666666666666664,7,5,32703.72,0.001
0,14,25,0.02,0.44390325708967654,0.026496364526586196,,1,90,51,39,56.666666666666664,7,5,32703.72,0.001
0,14,25,0.02,0.3075460551622978,0.026498078405300163,,1,77,41,36,53.246753246753244,5,5,26233.67,0.001
0,14,25,0.02,0.45434150753852637,0.026496233428280364,,1,87,46,41,52.87356321839081,5,5,33198.66,0.001
0,14,25,0.02,0.4565559380691736,0.026496205618166097,,1,86,45,41,52.32558139534884,5,5,33303.66,0.001
0,14,25,0.02,0.44516775688621774,0.02649634864445036,,1,84,43,41,51.19047619047619,4,5,32763.68,0.001
0,14,25,0.02,0.44516775688621774,0.02649634864445036,,1,84,43,41,51.19047619047619,4,5,32763.68,0.001
0,14,25,0.02,0.4255569857293161,0.026496594979589734,,1,82,41,41,50.0,4,5,31833.69,0.001
0,14,25,0.02,0.9884770693013553,0.01978068391167588,,1,112,57,55,50.89285714285714,4,5,46490.21,0.001
0,14,25,0.02,0.9076398530161992,0.026490553991340413,,1,100,53,47,53.0,5,5,54645.26,0.001
0,14,25,0.02,0.9006076574536497,0.026490641894420734,,1,99,52,47,52.52525252525253,5,5,54313.25,0.001
0,14,25,0.02,0.8863786335157489,0.026490819778139482,,1,99,51,48,51.515151515151516,5,5,53641.39,0.001
0,14,25,0.02,0.8676533774452804,0.026491053911427618,,1,98,50,48,51.02040816326531,5,5,52757.1,0.001
0,14,25,0.02,0.8819420033659172,0.02649087524791433,,1,98,50,48,51.02040816326531,5,5,53431.89,0.001
0,14,25,0.02,0.8335528586298286,0.02649148040798521,,1,97,48,49,49.48453608247423,5,6,51146.31,0.001
0,14,25,0.02,0.8951057223719137,0.02649071067358185,,1,91,46,45,50.54945054945055,5,6,54053.47,0.001
0,14,25,0.02,0.2973836719796679,0.026498206234386035,,1,58,28,30,48.275862068965516,5,5,25751.13,0.001
0,14,30,0.02,0.2709001601487474,0.02649853942504182,,1,102,62,40,60.78431372549019,9,5,24493.42,0.001
0,14,30,0.02,0.24027173592863615,0.026498924878073135,,1,101,60,41,59.4059405940594,9,5,23038.46,0.001
0,14,30,0.02,0.23458876123612613,0.026498996410824597,,1,101,60,41,59.4059405940594,9,5,22768.46,0.001
0,14,30,0.02,0.13549533128636246,0.02650024440326731,,1,87,50,37,57.47126436781609,8,5,18058.02,0.001
0,14,30,0.02,0.1314404115171707,0.026500295498878248,,1,86,49,37,56.97674418604651,8,5,17865.18,0.001
0,14,30,0.02,0.1314404115171707,0.026500295498878248,,1,86,49,37,56.97674418604651,8,5,17865.18,0.001
0,14,30,0.02,-0.05220385681402849,0.027930133549232444,,1,35,21,14,60.0,7,5,9213.48,0.001
0,14,30,0.02,-0.05220385681402849,0.027930133549232444,,1,35,21,14,60.0,7,5,9213.48,0.001
0,14,30,0.02,0.3069226948766436,0.026498086245941944,,1,89,51,38,57.30337078651685,6,5,26204.07,0.001
0,14,30,0.02,0.2560623584152923,0.026498726140615905,,1,77,44,33,57.14285714285714,5,5,23788.62,0.001
0,14,30,0.02,0.21885047685613812,0.026499194533970278,,1,76,42,34,55.26315789473685,5,5,22020.63,0.001
0,14,30,0.02,0.33592979817061086,0.026497721447914988,,1,95,51,44,53.68421052631579,6,5,27581.15,0.001
0,14,30,0.02,0.34852935228157195,0.026497563028298816,,1,92,49,43,53.2608695652174,5,5,28179.18,0.001
0,14,30,0.02,0.31313227901690166,0.026498008143910495,,1,89,46,43,51.68539325842697,5,5,26498.89,0.001
0,14,30,0.02,0.31313227901690166,0.026498008143910495,,1,89,46,43,51.68539325842697,5,5,26498.89,0.001
0,14,30,0.02,0.24743241072969138,0.026498834751260598,,1,77,39,38,50.649350649350644,5,5,23378.66,0.001
0,14,30,0.02,0.6287289838004477,0.026494045332157018,,1,107,59,48,55.140186915887845,5,5,41460.23,0.001
0,14,30,0.02,0.6376015644212603,0.026493934111236118,,1,106,57,49,53.77358490566038,5,5,41880.2,0.001
0,14,30,0.02,0.6261938372618673,0.02649407711299822,,1,104,55,49,52.88461538461539,4,5,41340.22,0.001
0,14,30,0.02,0.5808304441929178,0.026494645934697133,,1,102,54,48,52.94117647058824,4,5,39192.4,0.001
0,14,30,0.02,0.5678445443545034,0.02649480881727132,,1,100,52,48,52.0,4,5,38577.39,0.001
0,14,30,0.02,1.2338456145748338,0.020672069492866485,,1,127,70,57,55.118110236220474,4,5,58052.11,0.001
0,14,30,0.02,1.0890821858959785,0.02648828816203875,,1,117,65,52,55.55555555555556,5,5,63204.01,0.001
0,14,30,0.02,1.0757159940389118,0.026488454931959452,,1,117,64,53,54.700854700854705,5,5,62574.02,0.001
0,14,30,0.02,1.061463453076719,0.02648863278630857,,1,117,63,54,53.84615384615385,5,5,61902.16,0.001
0,14,30,0.02,1.0427072485912212,0.02648886688093963,,1,116,62,54,53.44827586206896,5,5,61017.87,0.001
0,14,30,0.02,1.0633878591727726,0.02648860877053037,,1,116,62,54,53.44827586206896,5,5,61992.88,0.001
0,14,30,0.02,1.0282751615422854,0.026489047037612262,,1,114,60,54,52.63157894736842,7,6,60337.34,0.001
0,14,30,0.02,0.9875025440327865,0.026489556150538097,,1,116,58,58,50.0,6,6,58414.24,0.001
0,14,30,0.02,0.309400218126945,0.026498055083892212,,1,77,35,42,45.45454545454545,5,5,26321.7,0.001
0,14,35,0.02,0.3577735979648145,0.02659696213269089,,1,122,73,49,59.83606557377049,9,5,28617.9,0.001
0,14,35,0.02,0.34892535141528447,0.026866945057048258,,1,120,71,49,59.166666666666664,9,5,28197.97,0.001
0,14,35,0.02,0.36346403906558244,0.026866759735251853,,1,120,72,48,60.0,9,5,28887.95,0.001
0,14,35,0.02,-0.1494451198116379,0.029400924048503918,,1,37,21,16,56.75675675675676,6,3,4578.5,0.001
0,14,35,0.02,-0.1494451198116379,0.029400924048503918,,1,37,21,16,56.75675675675676,6,3,4578.5,0.001
0,14,35,0.02,-0.1494451198116379,0.029400924048503918,,1,37,21,16,56.75675675675676,6,3,4578.5,0.001
0,14,35,0.02,-0.11263701692531744,0.028080928180171195,,1,36,21,15,58.333333333333336,6,3,6333.45,0.001
0,14,35,0.02,-0.057871016901084066,0.028619998080687756,,1,34,20,14,58.82352941176471,6,3,8943.48,0.001
0,14,35,0.02,-0.06259042877037432,0.028649907269482456,,1,32,18,14,56.25,5,3,8718.62,0.001
0,14,35,0.02,-0.04621830111603044,0.028649683817636228,,1,32,18,14,56.25,5,3,9498.64,0.001
0,14,35,0.02,-0.08332331974172799,0.028650190293408827,,1,31,16,15,51.61290322580645,5,3,7730.65,0.001
0,14,35,0.02,-0.03872294690987072,0.02864958153152584,,1,40,20,20,50.0,5,3,9855.71,0.001
0,14,35,0.02,-0.011995800562307313,0.028649216862211956,,1,38,19,19,50.0,4,3,11128.74,0.001
0,14,35,0.02,-0.025849647900149545,0.028649405873496035,,1,37,18,19,48.64864864864865,4,3,10468.91,0.001
0,14,35,0.02,-0.09762756892760238,0.02865038559605306,,1,37,17,20,45.94594594594595,4,3,7048.91,0.001
0,14,35,0.02,-0.09762756892760238,0.02865038559605306,,1,37,17,20,45.94594594594595,4,3,7048.91,0.001
0,14,35,0.02,0.2697946313024289,0.028645378272383715,,1,67,36,31,53.73134328358209,4,3,24530.89,0.001
0,14,35,0.02,0.2697946313024289,0.028645378272383715,,1,67,36,31,53.73134328358209,4,3,24530.89,0.001
0,14,35,0.02,0.26505761936295885,0.02864544270720519,,1,66,35,31,53.03030303030303,4,3,24305.89,0.001
0,14,35,0.02,0.2480002769346424,0.028645674754745155,,1,64,34,30,53.125,4,3,23495.61,0.001
0,14,35,0.02,0.30137506106519446,0.028644948783625238,,1,61,32,29,52.459016393442624,4,3,26030.64,0.001
0,14,35,0.02,0.32222445576066355,0.02864466531284485,,1,60,32,28,53.333333333333336,4,3,27020.53,0.001
0,14,35,0.02,0.6847586922493454,0.031973983747405156,,1,107,55,52,51.4018691588785,4,4,44111.73,0.001
0,14,35,0.02,0.349898740331173,0.031979055526783116,,1,73,39,34,53.42465753424658,4,3,28244.17,0.001
0,14,35,0.02,0.5783296236791975,0.03228718997217855,,1,106,54,52,50.943396226415096,4,5,39073.97,0.001
0,14,35,0.02,0.33928348405868014,0.027639202590089083,,1,58,31,27,53.44827586206896,4,3,27830.31,0.001
0,14,35,0.02,0.35002941462675385,0.027639061661365646,,1,58,31,27,53.44827586206896,4,3,28340.35,0.001
0,14,35,0.02,0.34528881459503424,0.02763912383055271,,1,56,30,26,53.57142857142857,7,3,28115.35,0.001
0,14,35,0.02,0.3174819531283854,0.028540000099926712,,1,56,29,27,51.78571428571429,7,4,26795.38,0.001
0,14,35,0.02,0.30863552530730914,0.02851014430286009,,1,55,28,27,50.90909090909091,6,4,26375.37,0.001
